21922,Anna,Terry,S,F,1938-10-02,Escudero,79.1,4952 102nd Avenue,Nelson,BC,V1L4G9,CA,Aniused,Yellow
21923,Jose,Lashbrook,C,M,1975-03-20,Gonzalez,102.4,3047 Bedford Street,Stamford,CT,6902,US,Primses,Green
21924,Vicki,Andrews,D,F,1950-09-02,Jones,52,4143 Brew Creek Rd,Woss,BC,V0N3P0,CA,Sandid,Brown
21925,Robert,Lawrence,P,M,2001-12-15,William,97.7,967 Prospect Street,Camden,NJ,8104,US,Somblay,Blue
21926,Katie,Culbreath,L,F,1999-05-11,Mason,74.6,2110 Main St,Meadow Lake,SK,S0M1V0,CA,Otive1999,Green
21927,Carolyn,Tenorio,M,F,1954-06-15,Carter,59.4,1740 Harvest Moon Dr,Unionville,ON,L3R0L7,CA,Busbashem1954,Purple
21928,Clinton,Mick,J,M,1993-05-14,Gassett,80.6,1756 Copperhead Road,Newington,CT,6111,US,Aulty1993,Blue
21929,David,Jones,S,M,1953-08-17,Myrick,91,2957 Fowler Avenue,Atlanta,GA,30303,US,Hicusay,Red
21930,Todd,Raymond,C,M,1948-08-17,Schroeder,75.8,2325 Roger Street,Courtenay,BC,V9N2J6,CA,Betcheyer,Green
21931,Christie,Mabe,T,F,1970-05-11,Turner,63.7,4917 Carling Avenue,Ottawa,ON,K1Z7B5,CA,Cones1970,Purple
21932,Wanda,Williams,J,F,2002-01-20,Brenner,64,4465 Chatham Way,Cumberland,MD,21502,US,Forwas,Purple
21933,Linda,Downs,D,F,1964-10-08,Slater,76.2,3625 137th Avenue,Edmonton,AB,T5M3K3,CA,Bung1964,Blue
21934,Helen,Konopka,T,F,1966-02-17,Day,89.5,4436 Bayfield St,Barrie,ON,L4M4S8,CA,Imence,Black
21935,Louis,Jordan,R,M,1945-02-09,Dial,89.6,4561 Lock Street,Galt,ON,N1R3Y8,CA,Aptaidene,Blue
21936,Samantha,Lust,E,F,1951-09-16,House,78.8,1632 Harvest Moon Dr,Unionville,ON,L3R0L7,CA,Acursent,Red
21937,Harold,West,J,M,1956-03-16,Lichtenstein,86,811 Sheppard Ave,Toronto,ON,M1S1T4,CA,Faines,Blue
21938,Michael,Duffy,S,M,1964-10-01,Nguyen,90,2932 Upton Avenue,Scarborough,ME,4074,US,Lostremew,Blue
21939,Estelle,Jones,J,F,1954-05-08,Kepner,85.4,3465 Danforth Avenue,Toronto,ON,M4K1A6,CA,Lemand,Purple
21940,Aaron,Rivera,S,M,1997-12-09,Chapman,104.4,3398 Yonge Street,Toronto,ON,M4W1J7,CA,Lottly,Green
21941,Jason,Weiler,S,M,1997-05-24,Slade,76,1709 Woodrow Way,Madisonville,TX,77864,US,Pactionly,Green
21942,Jeanne,Breese,J,F,1990-09-14,Luttrell,59.5,2188 Whitman Court,Waterbury,CT,6702,US,Warithassaw,Blue
21943,Leigh,York,F,F,1991-06-27,McLellan,97.6,4921 Higginsville Road,Mount Uniacke,NS,B0N1Z0,CA,Thord1991,Orange
21944,Barry,Davenport,J,M,1938-02-18,Richey,68,4816 Sixth Street,New Westminster,BC,V3L3C1,CA,Anfood,Orange
21945,Allen,Goldberg,G,M,1942-05-27,Nelms,84.6,633 Main St,Dauphin,MB,R7N2T3,CA,Folady,Blue
21946,Vincent,Hiles,P,M,1999-01-23,Shilling,109.7,3493 Sundown Lane,Austin,TX,78669,US,Theromstaks,Red
21947,Keith,Link,L,M,1982-05-27,Quarterman,116.7,4629 Pitt St,Cornwall,ON,K6J3R2,CA,Pariz1982,Black
21948,Shawn,Reichard,C,F,1999-06-18,Gary,63.7,1615 James Street,Burnaby,BC,V5G4W7,CA,Allack,Blue
21949,Paul,Woodall,L,M,1966-01-15,Hallock,65.8,2703 Brew Creek Rd,Whistler,BC,V0N1B0,CA,Bookel,Blue
21950,Lena,Johnson,F,F,1989-06-05,Pua,63.5,4615 Nelson Street,Batchawana Bay,ON,P0S1A0,CA,Prieture,Purple
21951,Stephen,Bates,E,M,1995-11-05,Johnson,108.4,2491 Robinson Court,Saginaw,MI,48607,US,Ocamen,Red
21952,Latoya,Williams,J,F,1983-11-27,Duffy,81.1,4806 Shinn Street,New York,NY,10022,US,Sicals,Brown
21953,Maggie,Crain,T,F,1937-11-04,Laing,78,4945 Hemlock Lane,Sullivan City,TX,78595,US,Finged37,Red
21954,Kayla,Whitmire,R,F,1988-01-04,Davis,67.1,1104 Florence Street,Kemp,TX,12345,US,Weldess1988,Blue
21955,Barbara,Yu,J,F,1976-01-28,Watkins,99,2803 Pine Street,Stettler,AB,T0C2L2,CA,Fork1976,Orange
21956,Gordon,Warren,D,M,1975-08-13,Becker,64.5,2335 Jasper Ave,Edmonton,AB,T5J3N6,CA,Ferellear,Blue
21957,Linda,Anderson,R,F,1951-08-31,Williams,54.7,3706 Pringle Drive,Chicago,IL,60605,US,Racionery51,Red
21958,Rita,Nickerson,K,F,2004-05-13,Craig,49.7,500 Eglinton Avenue,Toronto,ON,M4P1A6,CA,Suposed,Red
21959,Sallie,Carlisle,J,F,1966-04-26,Dunne,80.5,3003 Montreal Road,Ottawa,ON,K1L6C7,CA,Stal1966,Green
21960,James,Trepanier,S,M,1951-07-05,Hooten,82.4,3902 Karen Lane,Portland,OR,97218,US,Arew1951,Blue
21961,Larry,Hodge,M,M,1969-10-15,Loudermilk,66.2,3149 Bloor Street,Lavoy,AB,T0B2S0,CA,Inateptind,Orange
21962,Terrence,Strong,H,M,1991-04-26,Hill,63.1,1955 St Marys Rd,Winnipeg,MB,R3C3N9,CA,Deersomided1991,Green
21963,Natalie,Romeo,O,F,1971-05-13,Johnson,103.4,3480 James Street,St Catharines,ON,L2R3H6,CA,Skine1971,Red
21964,William,Wells,C,M,1988-12-18,Richardson,77.4,3374 Rose Street,Regina,SK,S4P3Y2,CA,Lith1988,Blue
21965,George,Sargent,M,M,1995-07-25,Ashmore,67.9,2207 Moonlight Drive,Camden,NJ,8102,US,Drehanstered,White
21966,Justin,Takahashi,B,M,1971-04-15,Mendoza,66.3,2197 Queens Sq,Hespeler,ON,N3C1H3,CA,Extedir71,Blue
21967,Isaac,Carr,S,M,1942-07-09,Patel,101.2,654 St. John Street,Mankota,SK,S4P3Y2,CA,Saft1942,Blue
21968,Patrick,Holmes,T,M,1948-03-20,Murray,63.5,1473 Conaway Street,Bloomington,IN,47408,US,Outte1948,Blue
21969,Callie,Moreno,J,F,1978-07-31,Gibson,57.4,3616 Victoria Park Ave,Toronto,ON,M4A2M5,CA,Easpecul,Green
21970,Johnny,Munoz,A,M,1990-03-06,Dion,81.2,2554 Russell Street,Victoria,PE,C0A2G0,CA,Arinalwas,Green
21971,Joseph,Sawyer,A,M,1985-10-07,Hall,78.6,239 Kemper Lane,Salt Lake City,UT,84104,US,Athey1985,Red
21972,Yu,Jones,J,F,1979-04-08,Grossman,71.7,1151 Hornor Avenue,Tulsa,OK,74119,US,Saffive,Purple
21973,Robert,Boughton,E,M,1976-10-12,Burns,107.4,2098 Islington Ave,Toronto,ON,M8V3B6,CA,Omeato,Blue
21974,Emily,Adame,C,F,1941-05-02,Estes,81,1153 Grant View Drive,New Berlin,WI,53151,US,Thoreeduck,Blue
21975,Diana,Marrero,R,F,1963-07-09,Butler,91.2,971 Valley Drive,Philadelphia,PA,19123,US,Wortagicenin63,Blue
21976,Guadalupe,McIntosh,M,M,1958-04-18,Jacobson,89.3,3762 Evergreen Lane,Irvine,CA,92614,US,Huselan,Blue
21977,Ranee,Denault,A,F,1990-07-06,Daniels,65.4,782 Rue De La Gare,Normandin,QC,G8M4B5,CA,Onew1990,Green
21978,Jacquelyn,Leon,T,F,2003-06-08,Mullenix,68.8,899 James Avenue,Syracuse,NY,13206,US,Therstagaing,Green
21979,Alda,Gordon,G,F,1981-12-03,Chan,58.8,4480 Allison Avenue,Norfolk,VA,23510,US,Postly,Orange
21980,Connie,Rice,P,F,1993-05-16,Martin,48.7,1370 Hillcrest Circle,Osseo,MN,55369,US,Egrapinglies,Purple
21981,Samuel,Baker,D,M,1952-11-16,Ross,101.5,4179 Andy Street,Rapid City,SD,57701,US,Musin1952,Red
21982,Sue,Thomas,R,F,1959-10-06,Armer,90.3,781 René-Lévesque Blvd,Montreal,QC,H3B4W8,CA,Befalably,Green
21983,Amanda,McCarthy,G,F,1988-01-17,Wylie,61,2743 Olive Street,Toledo,OH,43602,US,Bobviscep,Purple
21984,Norman,Mason,S,M,1941-11-03,Fegley,74.4,4334 Cunningham Court,Troy,MI,48084,US,Bire1941,Green
21985,Virgil,Bower,S,M,1997-12-10,Mason,69.4,3416 Cantebury Drive,New York,NY,10011,US,Burstiest,Black
21986,Rodolfo,Surratt,L,M,1948-03-20,Sever,76.7,2213 Papineau Avenue,Montreal,QC,H2K4J5,CA,Wongeste,Blue
21987,Raymond,Sheppard,R,M,1982-06-06,Bannerman,110.6,3197 Harry Place,Salisbury,NC,28144,US,Wharb1982,Green
21988,John,Ware,J,M,2000-05-02,Hackett,108.5,3389 Isabella Street,Pembroke,ON,K8A5S5,CA,Pringet,Green
21989,Wendy,Vaughn,H,F,1985-08-08,Turner,75.6,1181 Port Washington Road,Wrentham,AB,T0K2P0,CA,Reaughtere,Green
21990,Paul,Sedillo,S,M,1950-05-01,Alford,67,4901 Morgan Street,Pensacola,FL,32507,US,Weettertur1950,Blue
21991,Robert,McDonald,J,M,1967-07-18,Palmer,115.5,257 Lyndon Street,Upper Darby,PA,19082,US,Stind1967,Silver
21992,Deirdre,Loza,L,F,1975-10-16,Hamblin,67.2,2509 Goyeau Ave,Windsor,ON,N9A1H9,CA,Arelithrous1975,Blue
21993,Alfred,Ashby,B,M,1963-06-22,Forrest,79.2,2048 Dog Hill Lane,Salina,KS,67401,US,Grettests,Brown
21994,Ashlyn,Taylor,R,F,1970-05-07,Day,75.3,4240 Burning Memory Lane,Philadelphia,PA,19103,US,Andints1970,Blue
21995,Ronald,Plumb,M,M,1988-11-14,Chacon,101.5,1289 Blanshard,Victoria,BC,V8W2H9,CA,Sontribled1988,Blue
21996,Veronica,Marquez,W,F,1959-02-09,Stewart,98.2,2638 Bolman Court,Sidell,IL,61876,US,Ocked1959,Blue
21997,Christine,Prager,G,F,1973-03-06,Kowalewski,65.3,3795 No. 3 Road,Richmond,BC,V6X2B8,CA,Gooming,Blue
21998,Gary,Larson,K,M,1980-07-29,James,66.2,3923 Upland Avenue,Lima,OH,45801,US,Foriney,Blue
21999,Richard,Nelson,L,M,1957-02-05,Peraza,108.5,2760 Bridge Avenue,Lafayette,LA,70501,US,Tweranneirs,Red
22000,Andrea,Wood,C,F,1953-12-22,Fearon,81.8,2237 rue Saint-Antoine,Granby,QC,J2G4W7,CA,Licers53,Orange
22001,Elizabeth,Berends,G,F,1974-04-12,Soukup,87.9,4032 Carling Avenue,Ottawa,ON,K1Z7B5,CA,Havid1974,Blue
22002,Thomas,Rosales,M,M,1951-05-12,Hou,70.4,1877 King George Hwy,Surrey,BC,V3W4E3,CA,Brocamens,Green
22003,Matthew,Denker,E,M,1945-03-21,Jordan,99.1,1767 Adelaide St,Toronto,ON,M5H1P6,CA,Uplits1945,Black
22004,Francisco,Garner,M,M,1998-04-22,Richardson,77.7,4777 Bay Street,Toronto,ON,M5J2R8,CA,Harizzy,Blue
22005,Jared,Walker,K,M,1938-01-08,Leblanc,73,243 Beaver Creek,Thornhill,ON,L4J1W2,CA,Squam1938,Blue
22006,Justin,Jimenez,C,M,1991-02-11,Moses,95.9,4559 Rosewood Lane,New York,NY,10029,US,Lencente,Red
22007,Peggy,Sabala,K,F,1951-05-29,Sullivan,52.2,379 Goyeau Ave,Windsor,ON,N9A1H9,CA,Dellittef,Blue
22008,Lawrence,Jay,M,M,1941-09-28,Nolen,88.5,1006 Church Street,Queens,NY,11423,US,Lanceire,Silver
22009,Melissa,Vasbinder,F,F,1997-10-15,Bauman,50.7,4165 Gateway Road,Portland,OR,97205,US,Impatentownd,Orange
22010,John,Patterson,K,M,1945-08-01,Walker,78.8,2964 Embro St,Embro,ON,N0J1J0,CA,Youle1945,Orange
22011,Florence,Okamoto,O,F,1980-04-25,Webb,66.2,2763 Bayfield St,Malton,ON,L4V1R9,CA,Biles1980,Blue
22012,John,Ruvalcaba,V,M,1991-11-19,Olinger,84.7,3002 McDonald Avenue,Longwood,FL,32750,US,Thastion,Green
22013,Judith,Martin,J,F,1946-11-10,Gutierrez,58.1,4902 Windy Ridge Road,Fort Wayne,IN,46802,US,Thipper1946,Purple
22014,Mabel,Windom,A,F,1947-02-02,Paine,60.3,1711 Scotts Lane,Qualicum Beach,BC,V0R2T0,CA,Thart1947,Red
22015,John,Lee,K,M,2003-11-23,Charles,62.4,2001 Merivale Road,Ottawa,ON,K2G3K2,CA,Subbeirie2003,Blue
22016,Rocky,Dominguez,R,M,1942-11-28,Ball,100.1,3974 Crestview Terrace,San Antonio,TX,78258,US,Thruseell,Blue
22017,Carrie,Hernandez,J,F,1951-11-07,King,67.4,2601 Yonge Street,Toronto,ON,M4W1J7,CA,Possing1951,Red
22018,Trudy,Chausse,A,F,1977-11-15,Mack,71.5,1003 Collins Avenue,Columbus,OH,43213,US,Hatent,Purple
22019,Gordon,Cruz,J,M,1975-09-30,Counts,88.3,2580 Tennessee Avenue,Southfield,MI,48075,US,Wens1975,Blue
22020,Kathleen,Didonato,M,F,1959-08-31,Gutierrez,98.2,1950 Blind Bay Road,Chase,BC,V0E1M0,CA,Mosinged59,Blue
22021,Nelson,Gonzalez,S,M,1971-06-24,Jessie,75.4,2558 Lowes Alley,Worthington,OH,43085,US,Sulighte,Blue
22022,Phillip,Etheridge,C,M,1968-08-05,Brown,105.1,3559 Rubaiyat Road,Grand Rapids,MI,49503,US,Froffe,White
22023,Kathleen,Scanlan,J,F,1990-04-09,Swenson,56.5,285 Holdom Avenue,Surrey,BC,V3T4Y5,CA,Didessair,Blue
22024,Chester,Twilley,J,M,1945-03-08,Meyer,93.1,2590 Ferguson Street,Framingham,MA,1702,US,Hakeed,Black
22025,Lawrence,Ortega,A,M,1946-04-11,Grandison,72.9,1044 Hog Camp Road,Hillside,IL,60162,US,Worance,Blue
22026,Kimbra,Lira,D,F,1995-08-06,Johnson,56.5,4880 Scotchmere Dr,Goderich,ON,N7A1C9,CA,Bence1995,Purple
22027,Melba,Eckard,D,F,2002-11-21,Fagan,71.4,4116 Scarth Street,Montreal,QC,S4P3Y2,CA,Maiverse,Blue
22028,Linda,Johnson,W,F,1969-10-03,Lyons,74.4,4412 Fallon Drive,Port Franks,ON,N0M2L0,CA,Ausiout,Blue
22029,Howard,Johnson,L,M,1943-05-15,Holden,78.9,2266 Bay Street,Toronto,ON,M5J2R8,CA,Noweli,Blue
22030,Mary,Kemper,R,F,1938-08-25,Ho,63.6,994 Daylene Drive,Southfield,MI,48075,US,Thertualong,Green
22031,Nathanael,Fields,L,M,1944-03-13,Lira,70.8,3490 Fourth Avenue,Calgary,AB,T2P0H3,CA,Froome1944,Blue
22032,Richard,Thomas,C,M,1944-02-16,Whitted,75.7,1910 Edgewood Avenue,Fresno,CA,93721,US,Ingesecition,Orange
22033,Karen,Fiedler,R,F,1956-06-29,Canas,86.7,1424 Settlers Lane,New York,NY,10013,US,Groy1956,Blue
22034,Ethel,Saunders,J,F,1971-12-06,Olsen,104.9,1782 Hazelwood Avenue,Des Moines,IA,50309,US,Crypedged,Blue
22035,Ralph,Lott,M,M,1983-07-09,Hockenberry,106.6,1753 A Avenue,Edmonton,AB,T5J0K7,CA,Fres1983,Red
22036,Jennifer,Santana,P,F,1966-02-09,Reiter,88,1467 Larry Street,Milwaukee,WI,53233,US,Identionevid,Purple
22037,Elisa,Vinson,R,F,1986-04-27,Ford,49.2,2750 Burdett Avenue,Victoria,BC,V8N2A4,CA,Suicklentrot,Purple
22038,Matthew,Lynn,R,M,1937-12-24,Thome,62.4,3941 4th Ave,Stirling,AB,T0K2E0,CA,Mouldither,Blue
22039,Candy,Francisco,D,F,1990-03-18,Moulton,80.4,1763 Nelson Street,Nestor Falls,ON,P0X1K0,CA,Mand1990,Green
22040,Peggy,Gunn,T,F,1975-09-14,Evers,74,1201 Westwood Avenue,Lynbrook,NY,11563,US,Meable,Red
22041,Michelle,Smith,N,F,1939-04-16,Thomas,69.3,1911 Rose Street,Regina,SK,S4P3Y2,CA,Theatilis,Purple
22042,Jacqueline,Brown,J,F,1986-03-31,Hamilton,55.8,175 Traders Alley,Kansas City,MO,64111,US,Younkedidely,Purple
22043,Thomas,Labrador,R,M,1938-12-11,Payne,61.5,2759 Terry Fox Dr,Frobisher,SK,S4P3Y2,CA,Wittentiou1938,Blue
22044,Miguel,Tyree,O,M,1963-03-08,Harmon,77.7,3123 Water Street,Kitchener,ON,N2H5A5,CA,Beffers,Blue
22045,Vickie,Gutierrez,D,F,1947-04-26,Cunningham,88.7,1653 Black Oak Hollow Road,San Jose,CA,95110,US,Greak1947,Purple
22046,Bernice,Dailey,E,F,1995-10-19,Woodward,90.7,3955 Bayfield St,Barrie,ON,L4M4S8,CA,Havive1995,Green
22047,Romona,Kinsey,R,F,1994-02-17,Moffitt,96.8,2180 Tolmie St,Vancouver,BC,V6B5A1,CA,Hismasheight94,Blue
22048,Emily,Patterson,A,F,1938-12-14,Davis,84,4534 John Avenue,Lansing,MI,48906,US,Drebeguing,Green
22049,Brent,Harris,D,M,1997-09-08,Rodriguez,109.6,4204 Beeghley Street,Lake Belton,TX,76501,US,Adaystromple,Blue
22050,Robert,Kelly,J,M,1970-10-22,Frasier,94.9,1097 Robson St,Vancouver,BC,V6B3K9,CA,Youstelying,Blue
22051,Malissa,Trent,L,F,1986-12-28,Gladden,61.3,4363 Old Dear Lane,Monroe,NY,10950,US,Corescoleat86,Black
22052,Kenneth,Polito,C,M,1966-03-31,Pyle,69.8,3129 Nutters Barn Lane,Urbandale,IA,50322,US,Lects1966,Green
22053,Isreal,Mitchell,M,M,1944-02-23,Dickerson,69.9,4322 Sunrise Road,Las Vegas,NV,89119,US,Brot1944,Brown
22054,Caroline,Gladden,H,F,2000-11-12,May,60.5,764 Saint-Denis Street,Montreal,QC,H9R3J4,CA,Himer2000,Purple
22055,Marjorie,McCaughey,B,F,1998-07-11,Ventimiglia,76,3865 Goyeau Ave,Windsor,ON,N9A1H9,CA,Coneve98,Blue
22056,Debbie,Strong,G,F,1953-03-26,Peterson,62,4513 Simpson Square,Lawton,OK,73501,US,Begrold,Purple
22057,Jeffrey,Hernandez,K,M,1986-12-29,Hylton,107.7,336 Stratford Park,Ellettsville,IN,47429,US,Wayeat1986,Blue
22058,Betsy,Nagle,W,F,1984-11-29,Perez,70.9,783 Simpson Square,Lawton,OK,73501,US,Twon1984,Green
22059,Phillip,Fish,M,M,1946-12-06,Bader,70,746 Blanshard,Victoria,BC,V8W2H9,CA,Parel1946,Blue
22060,Juan,Carter,L,M,1978-11-08,Sims,85.8,1382 Pitt St,Cornwall,ON,K6J3R2,CA,Terer1978,Green
22061,Gerardo,Abraham,D,M,1958-10-22,Nash,64.8,807 Metz Lane,Woburn,MA,1801,US,Neving,Orange
22062,Steven,Adams,P,M,1941-12-23,Scott,67.9,4505 Spirit Drive,Port Orange,FL,32129,US,Onall1941,Silver
22063,Chad,Arroyo,P,M,1977-11-17,Colvin,110.2,4802 Sunny Glen Lane,Cleveland,OH,44115,US,Excul1977,Blue
22064,Robert,Nelson,P,M,1976-05-29,Bridges,115.5,1118 Merivale Road,Ottawa,ON,K2G3K2,CA,Postly,Blue
22065,Leroy,Scott,L,M,2001-08-03,Buttler,91.9,2236 Langtown Road,Davenport,IA,52807,US,Juver2001,Blue
22066,Rosa,Simpkins,L,F,1986-04-10,Henderson,91,666 Derry Rd,Malton,ON,L4T1A8,CA,Rephrom,Blue
22067,James,Quinones,S,M,1961-03-07,Tomczak,110.2,262 Fort Street,Rocky Mount,NC,27801,US,Iming1961,Green
22068,Mary,Perez,W,F,1958-06-12,Johnson,95.5,3669 Lincoln Street,Hightstown,NJ,8520,US,Thren1958,Blue
22069,Johnathon,Numbers,C,M,1957-06-02,Cannon,77.2,122 Weekley Street,San Antonio,TX,78258,US,Thelock,Blue
22070,Tomas,Peavler,L,M,1992-10-25,Barrows,62.8,3934 Junkins Avenue,Bluffton,GA,31724,US,Onster,Blue
22071,Kristina,Brown,R,F,1945-10-18,Reeves,100.6,3591 Blanshard,Victoria,BC,V8W2H9,CA,Hattlem,Blue
22072,Chad,Hood,L,M,1951-03-17,Ullman,75.8,2761 St Marys Rd,Winnipeg,MB,R3C4L5,CA,Grater51,Green
22073,Jeffrey,Smith,M,M,1946-02-21,Ratcliff,99.9,1051 Glenview Drive,Blessing,TX,77419,US,Forneonand,Blue
22074,Lisa,Farrar,C,F,2004-06-27,Johnson,68.2,3516 Parkview Drive,Tustin,CA,92680,US,Hicessell,Red
22075,Michele,Gay,H,F,1994-06-11,Walker,57.1,3635 Clay Lick Road,Northglenn,CO,80221,US,Chicter1994,Blue
22076,Patricia,Leary,G,F,1999-06-26,Mays,81.2,4811 Granville St,Halifax,NS,B3K5L2,CA,Haless99,Purple
22077,Samuel,Clark,H,M,1939-03-11,Vaughn,64.4,1541 Robson St,Vancouver,BC,V6B3K9,CA,Conice,Green
22078,Peter,Jones,J,M,1985-06-02,Goldblatt,106.9,625 Flinderation Road,Northbrook,IL,60062,US,Thamou,Blue
22079,Dixie,Spencer,M,F,1975-05-19,Marshall,97.7,1927 Cannon Line Dr,Waterside,PE,C1B0S8,CA,Capask,Red
22080,Brian,Tierney,L,M,1958-06-09,Burton,108.4,2391 Hickory Ridge Drive,Las Vegas,NV,89109,US,Anistring58,White
22081,Barbara,McNeil,R,F,1989-02-13,Copeland,59.4,4112 Bloor Street,Ferintosh,AB,T0B1M0,CA,Periond89,Green
22082,Dorthy,Rowles,G,F,1969-11-13,Williams,96.1,3845 Lauzon Parkway,Windsor,ON,N8Y4V1,CA,Litsee,Purple
22083,Timothy,Getty,C,M,1941-08-18,Mills,83,1923 Palmer Road,Worthington,OH,43085,US,Retak1941,Blue
22084,Priscilla,Merriweather,M,F,1955-11-27,Henderson,83.1,617 40th Street,Calgary,AB,T2C2P3,CA,Pomity,Purple
22085,Hunter,Edwards,T,M,1988-11-26,Barraza,109.5,4836 rue Saint-Antoine,Granby,QC,J2G9J6,CA,Prother,Silver
22086,Anthony,Luevano,O,M,1979-04-30,Applin,103.9,2412 Whispering Pines Circle,Waxahachie,TX,75165,US,Peopple,Blue
22087,Melvin,Steiner,C,M,1952-03-20,Booker,104,3369 Woodrow Way,Madisonville,TX,77864,US,Buiting,Blue
22088,Kelley,Jackson,J,F,1964-12-30,Mitchell,61.1,125 Carling Avenue,Ottawa,ON,K1Z7B5,CA,Chaptes,Blue
22089,David,Cole,C,M,1969-03-08,Gaylor,80.6,3048 Bernardo Street,Salem,IN,47167,US,Youning,Blue
22090,Amber,Robles,J,F,1984-10-17,Villegas,99.9,2365 Hillside Dr,Espanola,ON,P5E1C4,CA,Blentoreaday,Green
22091,Dorothy,Hager,J,F,1992-02-17,Booker,65.8,1585 Ward Road,El Paso,TX,79901,US,Tishat,Brown
22092,Otilia,Dean,T,F,1938-09-09,Russell,68.5,2029 Lockhart Drive,Barrie,ON,L4M3B1,CA,Samoke,Green
22093,Thomas,Guzman,L,M,1952-01-17,Ledonne,72.6,2191 Woodlawn Drive,New Berlin,WI,53151,US,Pargety,Silver
22094,James,Blanchard,J,M,1975-02-03,Maloney,111.1,4759 Timberbrook Lane,Mesa,CO,81643,US,Maysign,Blue
22095,Michael,Harris,M,M,1980-07-30,Warren,96.6,2020 Skinner Hollow Road,Oakridge,OR,97463,US,Mixtiffinuel,Green
22096,Stanley,Salcedo,R,M,1977-04-23,Nelson,99.7,2238 Glen Street,Hopkinsville,KY,42240,US,Bans1977,Blue
22097,Christopher,Beede,M,M,2003-06-07,Funk,55.9,2027 Lakeland Park Drive,Norcross,GA,30091,US,Ansould03,Blue
22098,James,Carter,D,M,1986-04-27,Plath,106.6,2853 Hidden Meadow Drive,Wahpeton,ND,58075,US,Ablee1986,Red
22099,Jamie,Locke,K,F,1941-03-09,Hawkins,83.4,3451 Walnut Drive,Penn,ND,58362,US,Dingdowas,Red
22100,Susana,Mason,T,F,1968-12-30,Thomas,64,2387 chemin Saint-Ignace,Shediac,NB,E0A3G0,CA,Shmened,Purple
22101,Betty,Levesque,J,F,1967-09-12,Hollingsworth,80.5,3306 Grand Avenue,Orlando,FL,32810,US,Beenot,Blue
22102,Nathaniel,Lane,S,M,1941-04-11,Carr,96.1,2077 Papineau Avenue,Montreal,QC,H2K4J5,CA,Wercusittoon,Silver
22103,Dean,Kays,J,M,1958-05-09,Dunlap,70.2,129 Rose Street,San Jose,CA,95113,US,Aliedids,Blue
22104,Malinda,Rathbun,M,F,1961-08-27,Rodriguez,67.5,3806 Grasselli Street,Manchester,NH,3109,US,Mannery,Yellow
22105,Sandra,Carrara,S,F,1979-03-17,Johnson,76.3,343 Victoria Park Ave,Toronto,ON,M2J3T7,CA,Donelly,Blue
22106,James,Dunn,T,M,1981-11-05,Hagar,92.4,2864 Fairway Drive,San Jose,CA,95113,US,Butertench,Blue
22107,Lauren,Gibson,F,F,1956-04-10,Patton,63.3,4389 West Virginia Avenue,Albany,NY,12207,US,Afflumad,Red
22108,Carter,Duncan,C,M,1948-03-01,Wilson,91.3,3663 Leverton Cove Road,Springfield,MA,1103,US,Drationotled48,Blue
22109,Pedro,McDuff,R,M,1998-04-29,Gerena,96.7,1077 Beeghley Street,Heflin,AL,36264,US,Froned1998,Red
22110,Jennifer,Wallace,G,F,1988-12-29,Hendricks,54,4254 Langtown Road,Toledo,OH,43609,US,Thervaight,Purple
22111,Caroline,Roy,W,F,1949-05-13,Sharp,88.6,4024 Pringle Drive,Buffalo Grove,IL,60089,US,Throas49,Blue
22112,John,Almanza,L,M,2003-03-17,Parker,87.2,4727 Silver Springs Blvd,Calgary,AB,T3K4E2,CA,Ouggialk,Black
22113,Muriel,Owens,T,F,1945-07-24,Billingsley,73.2,4918 Alaska Hwy,Montney,BC,V0C1Y0,CA,Witis1945,Yellow
22114,Russell,Spillers,R,M,1963-06-15,Long,92.2,342 Hillcrest Avenue,Cambridge,MA,2141,US,Formien,Blue
22115,James,Paschall,L,M,1990-05-04,Ford,95.4,2873 Bay Street,Toronto,ON,M5J2R8,CA,Comenclater,Blue
22116,Misty,Smith,B,F,1972-05-26,Jackson,72,2135 Crestview Terrace,Pleasanton,TX,74135,US,Sweld1972,Blue
22117,Michael,Cummings,L,M,1994-10-16,Young,65.6,1811 Evergreen Lane,Los Angeles,CA,90017,US,Aunder,Blue
22118,Germaine,Lane,R,F,1999-12-08,Witt,93.2,4114 Heritage Drive,Calgary,AB,T2V2W2,CA,Camookeeas,Blue
22119,Lee,Pitts,C,M,1993-06-29,Thomas,72.5,4605 Wildwood Street,Medina,OH,44256,US,Hoatherand1993,Orange
22120,John,Head,R,M,1961-06-01,Schott,86.9,4580 Haaglund Rd,Oliver,BC,V0H1T0,CA,Lovervicieds,Red
22121,Sara,Sims,W,F,1976-06-09,Valliere,71.1,4348 Heritage Drive,Calgary,AB,T2V2W2,CA,Lestoregre,Purple
22122,Mary,Wilson,R,F,1970-09-26,Leon,105,4839 Copperhead Road,Middletown,CT,6457,US,Lowdethe,Purple
22123,Margaret,Gonzalez,A,F,1948-01-18,Rinehart,85.3,1552 Davis Street,Augusta,GA,30901,US,Yedis1948,Blue
22124,David,Cullen,S,M,1941-10-10,Poole,80.3,4311 Tycos Dr,Toronto,ON,M5T1T4,CA,Subbeabts,Blue
22125,Norris,Young,V,M,1950-08-04,Compton,103.9,1540 Lynden Road,Mount Albert,ON,L0G1M0,CA,Wherieving50,Green
